option,prize,surface,offer name,rooms ,standard,localization_info,localization_name,latitude,longitude,floor_number,rental_cost,form_of_property,extras,garage,availability,year_of_construction,type_of_building,elevator,media,security,building_material,market
1,580 000 zł,"66,18 m²","Słoneczne 3 pokoje z tarasem, os. Gumieńce",3,do zamieszkania,Współrzędne dokładne,"Szczecin, Gumieńce, ul. gen. Stanisława Kopańskiego",53.433587,14.482474,2/4,470 zł,pełna własność,balkon,Zapytaj,brak informacji,2008,blok,nie,internet,monitoring / ochrona,cegła,wtórny
1,429 000 zł,"63,48 m²",Unikatowe mieszkanie 2-pok. w centrum! Nowa cena!,2,do zamieszkania,Współrzędne dokładne,"Szczecin, Centrum, ul. Śląska",53.430144,14.54752,4/4,428 zł,pełna własność,Zapytaj,Zapytaj,brak informacji,1920,kamienica,nie,"telewizja kablowa, internet, telefon",monitoring / ochrona,cegła,wtórny
1,445 000 zł,"44,41 m²",Na sprzedaż 3pok.+2 balkony-Stare Miasto Szczecin,3,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Stare Miasto, Szczecin, Szczecin",53.42434,14.55967,3/5,596 zł,pełna własność,balkon,Zapytaj,brak informacji,1963,blok,nie,brak informacji,brak informacji,brak informacji,wtórny
1,349 000 zł,34 m²,"Budynek z windą, ciche dwupokojowe mieszkanie",2,Zapytaj,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Centrum, Szczecin, Szczecin",53.43283,14.54819,3,415 zł,Zapytaj,Zapytaj,Zapytaj,brak informacji,brak informacji,brak informacji,nie,brak informacji,brak informacji,brak informacji,wtórny
1,1 300 000 zł,"81,8 m²",apartament Wisełka,2,do zamieszkania,Współrzędne dokładne,"ul. Leśna 17, Wisełka, kamieński",53.966886,14.569232,parter,Zapytaj,pełna własność,"ogródek, taras",garaż/miejsce parkingowe,brak informacji,2016,apartamentowiec,nie,telewizja kablowa,"teren zamknięty, domofon / wideofon, monitoring / ochrona",brak informacji,wtórny
1,880 000 zł,"93,18 m²",Mieszkanie z 2022 roku z komórką i m. postojowym!,5,do zamieszkania,Współrzędne dokładne,"Police, policki, zachodniopomorskie",53.543526,14.540834,2/2,900 zł,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2022,blok,nie,"telewizja kablowa, internet, telefon",brak informacji,cegła,wtórny
1,348 500 zł,"33,61 m²",Super cena! Wykończone! 1 piętro| winda| balkon!,2,do zamieszkania,Współrzędne dokładne,"ul. 1 Maja , Kołobrzeg, kołobrzeski",54.16904,15.568471,1/3,"404,18 zł",pełna własność,balkon,Zapytaj,brak informacji,brak informacji,brak informacji,tak,brak informacji,brak informacji,brak informacji,wtórny
1,579 000 zł,"70,03 m²",Apartament w centrum miasta z widokiem na Park!!,3,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Koszalin, Koszalin, zachodniopomorskie",54.191115,16.183429,1/3,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2014,apartamentowiec,tak,"internet, telefon","system alarmowy, drzwi / okna antywłamaniowe, domofon / wideofon",brak informacji,wtórny
1,570 000 zł,"68,64 m²",Mieszkanie w centrum Kolobrzegu,3,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Centrum, Kołobrzeg, kołobrzeski",54.17592,15.58327,2/4,450 zł,spółdzielcze własnościowe,balkon,Zapytaj,brak informacji,1998,dom wolnostojący,nie,"telewizja kablowa, internet","drzwi / okna antywłamaniowe, domofon / wideofon",brak informacji,wtórny
1,300 000 zł,38 m²,"Kawalerka/2 pokoje, Reda, Spółdzieczo-Własnoścowe,",1,do remontu,Współrzędne dokładne,"Gumieńce, Szczecin, Szczecin",53.411875,14.496395,Zapytaj,420 zł,Zapytaj,Zapytaj,Zapytaj,2023-05-01,1986,blok,nie,brak informacji,brak informacji,wielka płyta,wtórny
1,399 000 zł,57 m²,Przytulne 2 pokojowe mieszkanie.,2,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Dąbie, Szczecin, Szczecin",53.397194,14.658563,3/3,330 zł,pełna własność,balkon,Zapytaj,brak informacji,2011,blok,nie,"telewizja kablowa, internet",domofon / wideofon,pustak,wtórny
1,467 640 zł,"103,92 m²",Okazja - Nowe mieszkanie 4500zł/m2!!!,4,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Koszalin, Koszalin, zachodniopomorskie",54.240951,16.175363,1/2,Zapytaj,pełna własność,balkon,Zapytaj,brak informacji,2020,apartamentowiec,nie,"internet, telefon","drzwi / okna antywłamaniowe, domofon / wideofon",brak informacji,wtórny
